production_id,production_date,machine_id,product_id,location_id,shift,units_produced,defect_count,defect_rate,production_hours,production_status
PROD_0132033,2024-02-03,MACH_000922,PROD_03163,LOC_00188,Night,85,1,0.0118,7.53,In Progress
PROD_0130517,2024-03-15,MACH_000411,PROD_00509,LOC_00129,Evening,465,18,0.0387,6.91,Completed
PROD_0045841,2024-02-26,MACH_001126,PROD_04732,LOC_00180,Morning,350,12,0.0343,3.42,Completed
PROD_0291669,2024-02-26,MACH_001453,PROD_04745,LOC_00093,Morning,69,2,0.029,10.17,Completed
PROD_0059601,2023-12-11,MACH_001155,PROD_04533,LOC_00023,Night,305,9,0.0295,4.53,UNKNOWN
PROD_0214254,2025-06-13,MACH_000106,PROD_01103,LOC_00164,Morning,270,12,0.0444,2.67,Completed
PROD_0202607,2026-04-12,MACH_000542,PROD_03279,LOC_00051,Morning,56,0,0.0,5.86,In Progress
PROD_0197621,2025-11-30,MACH_000896,PROD_02100,LOC_00146,Morning,164,7,0.0427,6.83,UNKNOWN
PROD_0277115,2023-07-02,MACH_001001,PROD_03917,LOC_00162,Evening,468,4,0.0085,4.08,Completed
PROD_0238213,2021-04-12,MACH_000755,PROD_02104,LOC_00162,Night,168,6,0.0357,4.74,Completed
PROD_0084505,2025-08-08,MACH_000582,PROD_01711,LOC_00094,Evening,331,12,0.0363,5.41,Completed
PROD_0042248,2021-05-03,MACH_000088,PROD_04934,LOC_00023,Evening,150,4,0.0267,4.91,Completed
PROD_0169069,2023-06-04,MACH_000713,PROD_02717,LOC_00149,Evening,292,1,0.0034,4.24,Completed
PROD_0017420,2025-12-14,MACH_001241,PROD_03922,LOC_00216,Night,224,9,0.0402,5.2,Completed
PROD_0020666,2023-12-13,MACH_000025,PROD_04743,LOC_00024,Night,77,2,0.026,4.31,Failed
PROD_0207544,2024-01-20,MACH_000215,PROD_02547,LOC_00158,Night,403,9,0.0223,5.48,Completed
PROD_0239257,2026-02-22,MACH_000132,PROD_03973,LOC_00050,Night,327,6,0.0183,2.85,Completed
PROD_0205316,2025-03-02,MACH_001308,PROD_03101,LOC_00113,Night,406,3,0.0074,2.75,Completed
PROD_0112839,2021-12-27,MACH_001195,PROD_03151,LOC_00035,Morning,381,2,0.0052,7.21,Completed
PROD_0266297,2021-03-25,MACH_000157,PROD_00674,LOC_00192,Night,233,4,0.0172,11.03,Completed
PROD_0170969,2021-03-30,MACH_000211,PROD_03869,LOC_00164,Morning,306,6,0.0196,6.7,Completed
PROD_0196440,2026-03-08,MACH_001123,PROD_02086,LOC_00030,Evening,358,8,0.0223,3.75,Completed
PROD_0287021,2026-06-08,MACH_000478,PROD_01253,LOC_00163,Morning,300,9,0.03,9.48,UNKNOWN
PROD_0118700,2024-07-13,MACH_001110,PROD_02849,LOC_00218,Evening,68,1,0.0147,2.38,Completed
PROD_0106887,2021-10-20,MACH_000718,PROD_00761,LOC_00107,Night,106,2,0.0189,3.32,Completed
PROD_0218890,2024-12-07,MACH_000155,PROD_04492,LOC_00161,Morning,367,8,0.0218,3.44,UNKNOWN
PROD_0097503,2022-01-17,MACH_001008,PROD_04261,LOC_00177,Morning,55,0,0.0,5.5,Completed
PROD_0215273,2023-09-23,MACH_000299,PROD_00929,LOC_00157,Morning,285,9,0.0316,9.2,Completed
PROD_0234080,2026-02-04,MACH_000350,PROD_03624,LOC_00181,Morning,223,6,0.0269,10.27,Completed
PROD_0002504,2024-03-04,MACH_000167,PROD_04396,LOC_00028,Evening,392,7,0.0179,4.39,Completed
PROD_0039899,2024-10-03,MACH_001213,PROD_02366,LOC_00074,Morning,259,7,0.027,3.82,Completed
PROD_0130244,2021-04-27,MACH_001332,PROD_01860,LOC_00044,Evening,354,14,0.0395,4.55,Completed
PROD_0071227,2021-11-08,MACH_000836,PROD_04775,LOC_00153,Morning,438,16,0.0365,5.75,Completed
PROD_0056506,2021-10-18,MACH_000769,PROD_03082,LOC_00111,Evening,416,4,0.0096,5.63,Completed
PROD_0076192,2021-09-03,MACH_001160,PROD_00173,LOC_00165,Morning,113,0,0.0,3.8,Completed
PROD_0185477,2025-06-24,MACH_000241,PROD_03632,LOC_00093,Morning,252,8,0.0317,9.66,Completed
PROD_0276138,2023-11-07,MACH_000750,PROD_02511,LOC_00088,Night,65,1,0.0154,10.68,Completed
PROD_0049639,2023-11-14,MACH_000119,PROD_03915,LOC_00012,Night,233,8,0.0343,10.31,Completed
PROD_0151368,2024-06-10,MACH_000408,PROD_01754,LOC_00222,Morning,263,7,0.0266,4.78,Completed
PROD_0047745,2023-05-01,MACH_000250,PROD_00952,LOC_00130,Evening,68,0,0.0,7.67,UNKNOWN
PROD_0260189,2024-07-17,MACH_000894,PROD_02134,LOC_00188,Night,66,2,0.0303,9.05,Completed
PROD_0009930,2022-02-08,MACH_000834,PROD_01635,LOC_00030,Evening,50,0,0.0,5.29,Completed
PROD_0261581,2021-05-04,MACH_000462,PROD_04849,LOC_00230,Evening,326,15,0.046,10.4,Completed
PROD_0115320,2021-02-08,MACH_000044,PROD_01472,LOC_00040,Evening,123,5,0.0407,6.48,Completed
PROD_0123841,2025-11-15,MACH_000837,PROD_02372,LOC_00178,Evening,281,6,0.0214,11.17,Completed
PROD_0223946,2026-04-18,MACH_000949,PROD_01156,LOC_00034,Evening,446,8,0.0179,2.1,Completed
PROD_0216473,2026-06-05,MACH_000676,PROD_04515,LOC_00142,Night,339,7,0.0206,3.64,UNKNOWN
PROD_0241320,2021-06-22,MACH_000263,PROD_03647,LOC_00018,Night,361,16,0.0443,4.24,Completed
PROD_0127171,2024-12-02,MACH_000480,PROD_04126,LOC_00203,Night,141,2,0.0142,4.91,Completed
PROD_0133678,2023-01-29,MACH_001204,PROD_02314,LOC_00005,Evening,68,0,0.0,5.15,Failed
PROD_0204332,2026-05-07,MACH_000654,PROD_04779,LOC_00225,Night,418,17,0.0407,10.31,Completed
PROD_0222335,2026-05-29,MACH_000388,PROD_03128,LOC_00090,Evening,292,8,0.0274,8.94,Completed
PROD_0195984,2025-03-07,MACH_000190,PROD_04824,LOC_00247,Night,155,3,0.0194,4.98,In Progress
PROD_0171266,2022-10-13,MACH_000935,PROD_01824,LOC_00056,Morning,104,1,0.0096,4.4,Completed
PROD_0039010,2023-12-19,MACH_001038,PROD_03246,LOC_00085,Morning,50,1,0.02,10.16,Completed
PROD_0135755,2022-06-13,MACH_000299,PROD_03688,LOC_00199,Night,491,22,0.0448,4.64,Completed
PROD_0013346,2025-10-23,MACH_001053,PROD_03279,LOC_00172,Morning,413,9,0.0218,9.39,Completed
PROD_0289935,2022-12-15,MACH_001193,PROD_04279,LOC_00230,Morning,374,17,0.0455,9.54,Completed
PROD_0086686,2026-04-26,MACH_001449,PROD_01308,LOC_00195,Evening,335,3,0.009,6.61,Completed
PROD_0218836,2021-05-26,MACH_001188,PROD_03199,LOC_00071,Night,201,2,0.01,4.22,Completed
PROD_0094586,2021-05-23,MACH_001476,PROD_02762,LOC_00075,Night,177,7,0.0395,10.28,Completed
PROD_0056000,2024-05-17,MACH_001152,PROD_03814,LOC_00073,Night,318,0,0.0,8.05,Completed
PROD_0107569,2021-07-02,MACH_001455,PROD_00501,LOC_00117,Morning,136,1,0.0074,11.99,Completed
PROD_0247432,2026-01-26,MACH_000141,PROD_00702,LOC_00061,Evening,311,9,0.0289,11.9,Completed
PROD_0169648,2026-05-22,MACH_000432,PROD_01542,LOC_00207,Night,378,11,0.0291,2.97,Completed
PROD_0034247,2025-01-28,MACH_001203,PROD_02690,LOC_00243,Evening,185,5,0.027,7.16,Completed
PROD_0184243,2025-07-30,MACH_000138,PROD_01282,LOC_00200,Night,372,10,0.0269,10.94,Completed
PROD_0244529,2024-10-31,MACH_001046,PROD_01372,LOC_00150,Evening,332,9,0.0271,6.82,Completed
PROD_0060048,2024-07-13,MACH_000158,PROD_01518,LOC_00173,Night,237,2,0.0084,6.29,UNKNOWN
PROD_0089048,2021-08-07,MACH_001282,PROD_00954,LOC_00149,Morning,145,0,0.0,8.05,Completed
PROD_0088672,2023-08-02,MACH_001406,PROD_03980,LOC_00034,Evening,476,13,0.0273,4.65,Completed
PROD_0115281,2024-09-08,MACH_001200,PROD_04810,LOC_00092,Morning,121,2,0.0165,9.35,Completed
PROD_0273316,2022-10-07,MACH_001278,PROD_04468,LOC_00189,Morning,170,6,0.0353,6.26,Completed
PROD_0035965,2025-01-14,MACH_000522,PROD_01167,LOC_00089,Evening,340,13,0.0382,11.98,Completed
PROD_0047180,2025-05-05,MACH_001328,PROD_02851,LOC_00168,Night,151,6,0.0397,5.16,UNKNOWN
PROD_0033135,2025-04-24,MACH_000680,PROD_04858,LOC_00072,Evening,312,8,0.0256,11.44,Completed
PROD_0148830,2022-02-27,MACH_001270,PROD_01834,LOC_00134,Morning,118,3,0.0254,3.86,Completed
PROD_0236275,2021-07-14,MACH_001074,PROD_00502,LOC_00191,Night,466,16,0.0343,4.29,In Progress
PROD_0106401,2021-02-14,MACH_000993,PROD_04978,LOC_00078,Night,204,9,0.0441,7.31,Completed
PROD_0191390,2021-07-26,MACH_000166,PROD_04396,LOC_00155,Morning,367,9,0.0245,3.98,Completed
PROD_0242934,2022-04-08,MACH_000746,PROD_03961,LOC_00094,Evening,381,12,0.0315,2.49,Completed
PROD_0186624,2024-01-08,MACH_001323,PROD_02943,LOC_00090,Evening,315,13,0.0413,2.69,Completed
PROD_0273158,2022-01-19,MACH_000877,PROD_02861,LOC_00058,Night,403,17,0.0422,4.55,Completed
PROD_0126791,2022-05-08,MACH_000973,PROD_01908,LOC_00115,Morning,293,1,0.0034,11.2,Completed
PROD_0095719,2025-06-29,MACH_001083,PROD_03378,LOC_00113,Evening,316,7,0.0222,10.13,Completed
PROD_0076508,2025-08-29,MACH_000619,PROD_02437,LOC_00101,Night,317,0,0.0,6.71,Completed
PROD_0164133,2024-07-21,MACH_000856,PROD_04152,LOC_00218,Night,130,5,0.0385,10.5,Completed
PROD_0113994,2023-06-16,MACH_000587,PROD_03535,LOC_00115,Morning,225,0,0.0,8.12,Completed
PROD_0137699,2025-04-08,MACH_000275,PROD_02149,LOC_00206,Evening,256,1,0.0039,11.61,UNKNOWN
PROD_0087287,2025-01-13,MACH_000119,PROD_00476,LOC_00129,Morning,67,0,0.0,2.37,Completed
PROD_0008232,2021-12-27,MACH_000516,PROD_03340,LOC_00154,Morning,422,10,0.0237,2.18,Completed
PROD_0207478,2024-07-03,MACH_001277,PROD_04685,LOC_00053,Morning,468,2,0.0043,3.25,Completed
PROD_0083626,2022-10-12,MACH_000029,PROD_03021,LOC_00069,Night,474,3,0.0063,8.89,Completed
PROD_0068876,2024-10-18,MACH_001327,PROD_03893,LOC_00248,Night,423,14,0.0331,4.01,Completed
PROD_0294400,2021-09-12,MACH_001200,PROD_01161,LOC_00242,Morning,387,11,0.0284,8.88,Completed
PROD_0206040,2024-01-15,MACH_000390,PROD_03216,LOC_00138,Morning,162,5,0.0309,6.7,Completed
PROD_0075248,2022-07-06,MACH_001431,PROD_04437,LOC_00176,Evening,204,0,0.0,4.02,In Progress
PROD_0066971,2022-01-12,MACH_001160,PROD_00019,LOC_00141,Night,315,12,0.0381,10.68,Completed
PROD_0229631,2023-06-04,MACH_000673,PROD_02095,LOC_00121,Morning,216,5,0.0231,7.91,Completed
PROD_0117605,2022-04-02,MACH_000083,PROD_03504,LOC_00182,Evening,217,8,0.0369,9.63,Completed
PROD_0280134,2024-07-03,MACH_001289,PROD_00204,LOC_00120,Night,165,1,0.0061,5.19,Completed
PROD_0114422,2026-06-02,MACH_001430,PROD_04618,LOC_00157,Night,333,11,0.033,9.95,Completed
PROD_0176810,2022-12-18,MACH_000763,PROD_04159,LOC_00113,Night,445,17,0.0382,5.98,Completed
PROD_0168409,2021-12-02,MACH_000762,PROD_03538,LOC_00025,Morning,314,11,0.035,9.86,In Progress
PROD_0166705,2024-05-13,MACH_001379,PROD_00465,LOC_00053,Morning,216,7,0.0324,4.2,Completed
PROD_0282586,2025-10-08,MACH_001449,PROD_00261,LOC_00192,Morning,440,9,0.0205,10.03,Completed
PROD_0180399,2023-10-09,MACH_001106,PROD_01733,LOC_00013,Evening,355,2,0.0056,7.99,Completed
PROD_0186785,2025-06-23,MACH_000996,PROD_00946,LOC_00082,Morning,467,13,0.0278,10.07,Completed
PROD_0165647,2023-05-15,MACH_000108,PROD_01603,LOC_00045,Evening,348,15,0.0431,10.89,Completed
PROD_0177057,2024-06-06,MACH_000662,PROD_03743,LOC_00149,Evening,163,1,0.0061,2.61,Completed
PROD_0036819,2023-12-10,MACH_000727,PROD_00373,LOC_00005,Evening,147,1,0.0068,7.9,UNKNOWN
PROD_0132759,2021-04-11,MACH_000682,PROD_00021,LOC_00061,Evening,476,19,0.0399,10.76,Completed
PROD_0114496,2022-08-23,MACH_000872,PROD_01987,LOC_00235,Evening,151,1,0.0066,6.08,Completed
PROD_0000545,2022-09-18,MACH_000646,PROD_03090,LOC_00094,Evening,153,4,0.0261,10.63,Completed
PROD_0086470,2022-06-14,MACH_001328,PROD_03435,LOC_00166,Night,90,3,0.0333,7.27,Completed
PROD_0160363,2022-04-02,MACH_001465,PROD_04052,LOC_00001,Night,421,3,0.0071,4.98,Completed
PROD_0256793,2025-03-29,MACH_001078,PROD_00902,LOC_00185,Night,477,6,0.0126,10.18,Completed
PROD_0248782,2022-12-24,MACH_000699,PROD_02188,LOC_00143,Night,314,7,0.0223,9.02,Completed
PROD_0146012,2025-10-10,MACH_000259,PROD_02017,LOC_00043,Evening,287,3,0.0105,9.53,Completed
PROD_0185946,2023-11-28,MACH_001391,PROD_02339,LOC_00136,Evening,255,6,0.0235,5.85,Completed
PROD_0131524,2023-07-12,MACH_001011,PROD_00320,LOC_00109,Morning,474,10,0.0211,3.79,Completed
PROD_0290125,2021-01-12,MACH_001147,PROD_00697,LOC_00144,Morning,79,1,0.0127,5.91,Completed
PROD_0090543,2025-11-12,MACH_001435,PROD_04901,LOC_00184,Night,418,13,0.0311,8.69,Completed
PROD_0131330,2024-11-01,MACH_001415,PROD_03286,LOC_00022,Evening,262,0,0.0,8.7,Completed
PROD_0006894,2025-06-12,MACH_001413,PROD_02630,LOC_00060,Morning,417,3,0.0072,6.5,Completed
PROD_0163961,2022-09-14,MACH_000343,PROD_00158,LOC_00169,Morning,188,1,0.0053,7.2,Completed
PROD_0071518,2024-03-16,MACH_001261,PROD_00484,LOC_00195,Morning,355,0,0.0,11.52,Completed
PROD_0167204,2024-01-08,MACH_001334,PROD_03654,LOC_00022,Morning,246,8,0.0325,3.27,Completed
PROD_0120950,2021-12-01,MACH_000810,PROD_03158,LOC_00119,Evening,498,17,0.0341,6.5,Completed
PROD_0050675,2022-03-17,MACH_000445,PROD_04956,LOC_00098,Morning,226,1,0.0044,8.24,Completed
PROD_0272130,2025-09-11,MACH_000777,PROD_04997,LOC_00071,Evening,328,2,0.0061,5.83,Completed
PROD_0166881,2023-04-14,MACH_000889,PROD_02355,LOC_00150,Evening,235,4,0.017,3.55,Completed
PROD_0051520,2022-09-23,MACH_001216,PROD_00202,LOC_00079,Evening,342,15,0.0439,7.2,Completed
PROD_0067573,2023-08-24,MACH_000361,PROD_00380,LOC_00039,Morning,84,3,0.0357,5.84,Completed
PROD_0182018,2025-06-15,MACH_001490,PROD_02805,LOC_00016,Night,58,1,0.0172,6.27,Completed
PROD_0148749,2023-09-01,MACH_000465,PROD_03576,LOC_00148,Morning,432,20,0.0463,2.32,Completed
PROD_0286195,2023-05-26,MACH_000472,PROD_02365,LOC_00089,Morning,357,13,0.0364,7.14,Completed
PROD_0127875,2026-06-04,MACH_000416,PROD_00182,LOC_00103,Night,197,3,0.0152,10.38,Completed
PROD_0218880,2023-05-03,MACH_001108,PROD_04495,LOC_00095,Night,386,9,0.0233,8.12,Completed
PROD_0193180,2025-06-22,MACH_000354,PROD_01216,LOC_00194,Evening,365,0,0.0,11.49,Completed
PROD_0129920,2025-09-24,MACH_000655,PROD_01215,LOC_00016,Evening,72,2,0.0278,7.56,Completed
PROD_0195956,2023-02-28,MACH_001131,PROD_00193,LOC_00128,Evening,407,6,0.0147,7.4,Completed
PROD_0226867,2021-11-26,MACH_001200,PROD_00295,LOC_00202,Evening,87,1,0.0115,9.68,Completed
PROD_0274075,2021-06-03,MACH_000167,PROD_04886,LOC_00153,Night,338,2,0.0059,9.5,Completed
PROD_0089297,2024-01-15,MACH_000673,PROD_03778,LOC_00245,Morning,292,10,0.0342,10.96,Completed
PROD_0205911,2021-07-26,MACH_000960,PROD_01825,LOC_00120,Evening,228,0,0.0,7.99,Completed
PROD_0208486,2025-02-08,MACH_000338,PROD_04457,LOC_00087,Morning,340,1,0.0029,3.27,Completed
PROD_0149310,2024-11-04,MACH_001313,PROD_04705,LOC_00104,Morning,121,0,0.0,8.82,Completed
PROD_0194380,2025-03-01,MACH_000612,PROD_00047,LOC_00178,Night,474,20,0.0422,5.26,Completed
PROD_0029426,2023-03-13,MACH_000319,PROD_02623,LOC_00107,Night,181,7,0.0387,6.83,Completed
PROD_0128005,2025-07-12,MACH_001126,PROD_01020,LOC_00177,Night,112,0,0.0,10.0,Completed
PROD_0016101,2023-06-03,MACH_000228,PROD_00670,LOC_00176,Night,450,20,0.0444,2.38,Completed
PROD_0151713,2023-05-10,MACH_000446,PROD_00261,LOC_00228,Night,77,1,0.013,9.29,UNKNOWN
PROD_0278735,2024-04-02,MACH_000532,PROD_02454,LOC_00002,Morning,250,5,0.02,9.79,Completed
PROD_0269667,2021-07-10,MACH_000557,PROD_03684,LOC_00027,Morning,414,0,0.0,6.97,Completed
PROD_0252154,2023-09-27,MACH_001356,PROD_03464,LOC_00027,Evening,131,1,0.0076,5.53,Completed
PROD_0021376,2023-06-07,MACH_001354,PROD_02790,LOC_00081,Morning,489,2,0.0041,6.44,Completed
PROD_0227842,2022-10-24,MACH_000997,PROD_00847,LOC_00199,Evening,199,3,0.0151,4.23,Completed
PROD_0100380,2022-12-23,MACH_000185,PROD_01144,LOC_00006,Morning,168,7,0.0417,11.58,In Progress
PROD_0277142,2024-05-07,MACH_001036,PROD_03336,LOC_00171,Evening,227,2,0.0088,4.58,In Progress
PROD_0041692,2026-04-17,MACH_000081,PROD_03930,LOC_00126,Night,325,4,0.0123,3.27,In Progress
PROD_0245193,2022-11-17,MACH_000230,PROD_03479,LOC_00101,Evening,245,0,0.0,10.76,Completed
PROD_0196640,2022-09-18,MACH_000179,PROD_01615,LOC_00117,Morning,89,3,0.0337,11.94,Completed
PROD_0178453,2023-02-10,MACH_000254,PROD_01091,LOC_00231,Morning,149,4,0.0268,2.6,Completed
PROD_0045666,2023-12-28,MACH_000299,PROD_00573,LOC_00055,Morning,327,5,0.0153,11.69,Completed
PROD_0154581,2026-05-05,MACH_000339,PROD_00963,LOC_00094,Night,261,10,0.0383,10.32,Completed
PROD_0280057,2023-12-18,MACH_000186,PROD_02349,LOC_00179,Evening,295,13,0.0441,11.36,Completed
PROD_0274317,2025-02-21,MACH_000618,PROD_00252,LOC_00086,Evening,188,2,0.0106,7.21,Completed
PROD_0134169,2022-05-27,MACH_001335,PROD_00699,LOC_00037,Evening,450,13,0.0289,2.62,Completed
PROD_0279349,2021-07-08,MACH_000050,PROD_01902,LOC_00041,Morning,233,5,0.0215,9.11,Completed
PROD_0293579,2023-02-01,MACH_000367,PROD_03299,LOC_00004,Morning,123,3,0.0244,9.13,Completed
PROD_0299034,2022-07-24,MACH_001371,PROD_03683,LOC_00026,Night,393,5,0.0127,10.03,Completed
PROD_0289672,2023-08-10,MACH_000106,PROD_01456,LOC_00190,Night,131,4,0.0305,11.59,Failed
PROD_0139689,2022-09-25,MACH_000614,PROD_00624,LOC_00028,Morning,394,13,0.033,3.79,In Progress
PROD_0071038,2021-01-20,MACH_001393,PROD_01771,LOC_00084,Night,94,1,0.0106,2.47,Completed
PROD_0217878,2022-05-21,MACH_000723,PROD_00208,LOC_00060,Night,361,8,0.0222,6.78,Completed
PROD_0293945,2023-10-19,MACH_000742,PROD_02634,LOC_00128,Morning,250,6,0.024,10.62,Completed
PROD_0046986,2026-05-28,MACH_000678,PROD_03800,LOC_00221,Evening,135,5,0.037,10.88,Completed
PROD_0255147,2025-09-09,MACH_001131,PROD_04250,LOC_00058,Night,268,10,0.0373,5.42,Completed
PROD_0017848,2024-10-25,MACH_000962,PROD_01957,LOC_00246,Morning,160,5,0.0312,5.5,UNKNOWN
PROD_0150444,2023-11-13,MACH_000320,PROD_02498,LOC_00187,Evening,144,0,0.0,7.46,Completed
PROD_0199802,2026-01-30,MACH_000172,PROD_04040,LOC_00184,Morning,149,3,0.0201,3.94,Completed
PROD_0165428,2022-11-28,MACH_000564,PROD_01298,LOC_00235,Evening,276,6,0.0217,2.38,Completed
PROD_0282348,2024-01-03,MACH_001479,PROD_01516,LOC_00241,Night,420,2,0.0048,8.54,Completed
PROD_0190981,2026-03-09,MACH_001134,PROD_01490,LOC_00123,Morning,463,9,0.0194,3.51,Completed
PROD_0185777,2024-06-20,MACH_001272,PROD_03866,LOC_00042,Morning,75,0,0.0,10.76,Completed
PROD_0153063,2024-08-26,MACH_001286,PROD_02231,LOC_00062,Night,333,12,0.036,2.51,Completed
PROD_0264507,2021-07-30,MACH_000079,PROD_00376,LOC_00174,Morning,285,1,0.0035,6.39,Completed
PROD_0084312,2023-12-20,MACH_000610,PROD_04815,LOC_00112,Night,217,5,0.023,5.77,UNKNOWN
PROD_0236386,2023-09-22,MACH_000274,PROD_00657,LOC_00159,Morning,495,5,0.0101,6.81,UNKNOWN
PROD_0228726,2024-10-19,MACH_000967,PROD_04863,LOC_00238,Morning,188,8,0.0426,10.44,Completed
PROD_0035790,2025-12-08,MACH_001476,PROD_04449,LOC_00008,Evening,378,15,0.0397,9.04,Completed
PROD_0185784,2024-12-20,MACH_000143,PROD_00483,LOC_00040,Night,402,7,0.0174,7.12,Completed
PROD_0047738,2024-09-25,MACH_001429,PROD_04891,LOC_00228,Evening,210,7,0.0333,3.23,UNKNOWN
PROD_0231765,2024-04-20,MACH_000648,PROD_01029,LOC_00143,Night,396,1,0.0025,5.58,Completed
PROD_0031244,2022-02-20,MACH_000503,PROD_01029,LOC_00087,Night,272,0,0.0,5.21,In Progress
PROD_0064723,2022-06-06,MACH_000815,PROD_01868,LOC_00204,Morning,163,6,0.0368,6.24,Completed
PROD_0169382,2025-02-07,MACH_001089,PROD_04137,LOC_00094,Morning,369,14,0.0379,2.89,Completed
PROD_0192407,2021-07-23,MACH_001259,PROD_01826,LOC_00224,Night,344,6,0.0174,6.3,Completed
PROD_0099881,2024-04-18,MACH_000892,PROD_03973,LOC_00247,Morning,467,15,0.0321,2.36,Completed
PROD_0213126,2023-12-13,MACH_000490,PROD_04635,LOC_00208,Night,234,5,0.0214,2.38,Completed
PROD_0276252,2023-11-05,MACH_000190,PROD_00748,LOC_00047,Morning,258,2,0.0078,10.08,Completed
PROD_0172656,2024-08-09,MACH_000662,PROD_02601,LOC_00119,Night,147,2,0.0136,10.38,Completed
PROD_0022787,2025-06-09,MACH_001010,PROD_02728,LOC_00100,Evening,307,13,0.0423,4.7,Completed
PROD_0122327,2024-10-06,MACH_001110,PROD_03025,LOC_00200,Evening,351,7,0.0199,4.39,Completed
PROD_0206254,2025-09-09,MACH_001491,PROD_02955,LOC_00029,Night,152,4,0.0263,4.9,Completed
PROD_0044794,2026-06-26,MACH_000615,PROD_02505,LOC_00032,Evening,418,8,0.0191,9.46,Completed
PROD_0269212,2021-09-13,MACH_000307,PROD_00983,LOC_00037,Night,394,9,0.0228,9.78,Completed
PROD_0292568,2021-11-06,MACH_000729,PROD_02209,LOC_00054,Night,76,2,0.0263,2.79,Completed
PROD_0280390,2026-04-27,MACH_000105,PROD_01670,LOC_00044,Morning,378,15,0.0397,11.15,Completed
PROD_0118004,2024-09-23,MACH_001093,PROD_03544,LOC_00230,Night,472,0,0.0,10.58,Completed
PROD_0071163,2022-10-16,MACH_000160,PROD_01099,LOC_00225,Evening,248,2,0.0081,8.82,Completed
PROD_0165698,2022-07-27,MACH_000756,PROD_03498,LOC_00052,Evening,361,8,0.0222,4.37,Completed
PROD_0055965,2025-07-19,MACH_000729,PROD_03359,LOC_00241,Night,291,10,0.0344,6.14,Completed
PROD_0286446,2022-05-26,MACH_000003,PROD_02003,LOC_00102,Evening,466,1,0.0021,3.81,Completed
PROD_0287277,2022-03-22,MACH_000222,PROD_04904,LOC_00084,Morning,452,18,0.0398,9.03,Completed
PROD_0017071,2022-06-20,MACH_001112,PROD_00005,LOC_00102,Night,327,8,0.0245,8.37,Completed
PROD_0249398,2023-04-25,MACH_000656,PROD_00649,LOC_00149,Morning,492,21,0.0427,4.91,Completed
PROD_0063032,2025-05-29,MACH_001469,PROD_01812,LOC_00116,Morning,102,4,0.0392,11.62,Completed
PROD_0269586,2021-08-07,MACH_000369,PROD_04199,LOC_00019,Night,397,18,0.0453,4.28,In Progress
PROD_0063517,2021-12-08,MACH_000387,PROD_03574,LOC_00177,Night,344,12,0.0349,5.73,Completed
PROD_0117425,2023-08-29,MACH_001397,PROD_03832,LOC_00026,Morning,123,5,0.0407,9.99,Completed
PROD_0198649,2026-06-10,MACH_000373,PROD_04415,LOC_00222,Night,474,5,0.0105,2.22,Completed
PROD_0273504,2023-03-08,MACH_001397,PROD_03412,LOC_00079,Morning,353,11,0.0312,10.95,Completed
PROD_0010551,2021-09-21,MACH_001302,PROD_04683,LOC_00054,Evening,299,11,0.0368,10.87,Completed
PROD_0124765,2025-02-17,MACH_001448,PROD_00862,LOC_00187,Night,267,3,0.0112,4.58,Completed
PROD_0023723,2024-12-10,MACH_000412,PROD_00057,LOC_00013,Evening,173,2,0.0116,2.17,Completed
PROD_0125470,2025-05-15,MACH_000360,PROD_03304,LOC_00192,Night,391,6,0.0153,7.0,Completed
PROD_0232642,2025-12-15,MACH_000272,PROD_01434,LOC_00087,Evening,461,20,0.0434,2.45,Completed
PROD_0007918,2023-09-10,MACH_001351,PROD_03920,LOC_00115,Night,387,18,0.0465,3.76,Completed
PROD_0127914,2024-11-28,MACH_001107,PROD_04043,LOC_00074,Morning,191,2,0.0105,4.51,Completed
PROD_0065610,2021-04-25,MACH_000709,PROD_00304,LOC_00245,Night,85,2,0.0235,2.88,Completed
PROD_0177480,2023-09-05,MACH_001330,PROD_01192,LOC_00059,Morning,396,6,0.0152,7.79,Completed
PROD_0232092,2025-10-23,MACH_000788,PROD_00291,LOC_00056,Evening,331,11,0.0332,4.79,In Progress
PROD_0257519,2022-04-18,MACH_000948,PROD_04077,LOC_00117,Morning,236,0,0.0,9.1,Completed
PROD_0121699,2025-01-22,MACH_001088,PROD_03979,LOC_00144,Morning,328,5,0.0152,9.98,In Progress
PROD_0035022,2021-05-16,MACH_000311,PROD_02170,LOC_00205,Evening,400,11,0.0275,11.56,Completed
PROD_0181980,2021-05-05,MACH_000320,PROD_04035,LOC_00228,Morning,288,9,0.0312,2.74,Completed
PROD_0056218,2025-10-29,MACH_000397,PROD_00402,LOC_00126,Night,318,1,0.0031,6.99,Completed
PROD_0239899,2026-05-20,MACH_000854,PROD_04160,LOC_00205,Morning,417,6,0.0144,11.52,Completed
PROD_0092383,2025-11-14,MACH_001204,PROD_04837,LOC_00160,Morning,85,2,0.0235,11.16,Completed
PROD_0197636,2022-07-09,MACH_000721,PROD_03614,LOC_00162,Night,445,12,0.027,10.38,Completed
PROD_0238051,2024-09-16,MACH_001322,PROD_02744,LOC_00225,Evening,422,1,0.0024,7.64,Completed
PROD_0231886,2024-08-17,MACH_000631,PROD_02514,LOC_00065,Morning,169,4,0.0237,11.93,Completed
PROD_0182889,2025-12-23,MACH_000542,PROD_03689,LOC_00200,Morning,143,5,0.035,8.41,Completed
