transaction_id,transaction_date,account_id,department,transaction_type,amount,currency,vendor,payment_status
FIN_0238081,2021-12-21,ACC_00312,Information Technology,Revenue,11921.1,SEK,Hoover PLC,Completed
FIN_0441939,2021-08-26,ACC_00048,Operations,Revenue,42901.02,INR,"Villa, Roberts and Allison",Completed
FIN_0349386,2022-06-17,ACC_00416,Information Technology,Purchase,19124.66,SEK,Perkins Ltd,Completed
FIN_0151717,2021-02-22,ACC_00211,Finance,Payroll,11319.21,SEK,Hunt-Houston,Completed
FIN_0423352,2021-09-17,ACC_00433,Operations,Purchase,21854.73,SEK,Daniel-Wang,Completed
FIN_0294314,2025-09-05,ACC_00355,Marketing,Purchase,20070.81,INR,Summers LLC,Completed
FIN_0251255,2024-05-19,ACC_00154,Marketing,Purchase,25884.27,SEK,Barker-Lam,Completed
FIN_0417276,2025-01-30,ACC_00164,Sales,Purchase,28664.16,INR,"Graham, Lopez and Harris",Completed
FIN_0013507,2024-07-03,ACC_00016,Human Resources,Operating Expense,6446.59,EUR,"Sparks, Taylor and Adams",Completed
FIN_0295393,2023-08-28,ACC_00378,Finance,Revenue,17007.93,EUR,"Robertson, Soto and Wade",Completed
FIN_0073825,2022-06-18,ACC_00341,Information Technology,Revenue,36515.95,SEK,Barrett Ltd,Completed
FIN_0027023,2023-01-06,ACC_00157,Finance,Revenue,80708.83,SEK,"Hill, Flores and Torres",Completed
FIN_0163121,2026-05-26,ACC_00396,Manufacturing,Revenue,60863.87,USD,Roberts-Perez,Completed
FIN_0043600,2026-04-07,ACC_00158,Sales,Operating Expense,31327.04,SEK,Burke Group,Completed
FIN_0140797,2025-03-04,ACC_00014,Sales,Purchase,23525.25,SEK,Brown Group,Completed
FIN_0036239,2021-02-25,ACC_00363,Finance,Revenue,60014.03,USD,Lee-Stone,Completed
FIN_0419987,2021-10-07,ACC_00191,Operations,Operating Expense,41203.09,EUR,UNKNOWN,Completed
FIN_0320991,2026-02-26,ACC_00182,Sales,Revenue,73826.16,SEK,"Arnold, Jones and Johnson",Completed
FIN_0254888,2022-07-22,ACC_00191,Marketing,Purchase,24242.92,EUR,UNKNOWN,Completed
FIN_0322717,2025-08-14,ACC_00169,Human Resources,Purchase,37059.36,EUR,Peck-Ewing,Completed
FIN_0236255,2025-12-12,ACC_00239,Engineering,Revenue,36018.14,SEK,Lopez PLC,Completed
FIN_0022126,2024-03-17,ACC_00093,Marketing,Revenue,53249.29,USD,Villa PLC,Completed
FIN_0344008,2025-08-30,ACC_00228,Human Resources,Revenue,60209.5,SEK,Gross PLC,Completed
FIN_0048414,2025-08-31,ACC_00386,Sales,Payroll,17632.35,SEK,Anderson Group,Completed
FIN_0070331,2023-06-21,ACC_00485,Human Resources,Payroll,25050.22,EUR,Schultz-Hanson,Completed
FIN_0044005,2021-05-11,ACC_00023,Manufacturing,Revenue,5458.97,EUR,Webb Ltd,Pending
FIN_0337218,2022-04-19,ACC_00201,Manufacturing,Purchase,49313.34,USD,Black-Barnett,Completed
FIN_0091894,2023-05-31,ACC_00256,Engineering,Payroll,9521.03,USD,Mccormick-Alexander,Completed
FIN_0261817,2024-08-28,ACC_00145,Supply Chain,Investment,20316.72,USD,Anderson-Green,Completed
FIN_0223500,2022-04-20,ACC_00086,Marketing,Purchase,36568.16,SEK,Wilson-Herrera,Completed
FIN_0390618,2023-10-29,ACC_00410,Finance,Operating Expense,9012.66,USD,Johnson PLC,Completed
FIN_0244140,2026-02-03,ACC_00413,Information Technology,Payroll,5810.92,SEK,Smith Ltd,Completed
FIN_0284170,2021-07-29,ACC_00069,Human Resources,Revenue,96888.32,EUR,Williams-Ryan,Completed
FIN_0487884,2023-04-03,ACC_00358,Engineering,Purchase,44579.59,USD,Jackson-Parsons,Completed
FIN_0269489,2024-05-26,ACC_00326,Finance,Payroll,876.7,INR,Arnold-Murphy,Completed
FIN_0164723,2022-08-24,ACC_00263,Human Resources,Purchase,5641.0,INR,"Edwards, Martinez and Jones",Completed
FIN_0142834,2024-12-19,ACC_00163,Operations,Investment,32561.32,EUR,Weber-Burke,Completed
FIN_0056962,2024-06-30,ACC_00244,Supply Chain,Revenue,21469.3,SEK,"Atkinson, Chase and Sweeney",Completed
FIN_0200772,2025-08-31,ACC_00475,Engineering,Revenue,74347.68,INR,"Martin, Smith and Ellis",Completed
FIN_0270806,2024-07-10,ACC_00094,Supply Chain,Purchase,24807.51,INR,Harmon-Johnson,Completed
FIN_0467853,2024-09-27,ACC_00450,Operations,Payroll,18881.04,EUR,King-Morales,Completed
FIN_0430591,2025-12-26,ACC_00353,Marketing,Operating Expense,14024.6,INR,"Hanson, Davis and Chen",Completed
FIN_0191925,2026-06-17,ACC_00331,Operations,Operating Expense,16054.24,USD,Miller and Sons,Completed
FIN_0453874,2021-06-22,ACC_00310,Supply Chain,Purchase,32590.0,SEK,Martin-Martin,Pending
FIN_0152157,2024-09-26,ACC_00040,Marketing,Revenue,83409.1,EUR,"Jones, Anderson and Cameron",Completed
FIN_0074619,2024-12-20,ACC_00115,Finance,Revenue,1514.76,INR,Boyd-Finley,Completed
FIN_0071595,2022-07-30,ACC_00276,Supply Chain,Operating Expense,41061.71,SEK,UNKNOWN,Pending
FIN_0392684,2024-01-31,ACC_00197,Supply Chain,Revenue,57714.23,SEK,"Adams, Garcia and Salas",Completed
FIN_0475265,2024-03-17,ACC_00247,Information Technology,Purchase,5875.74,EUR,"Sanders, Foster and Collins",Completed
FIN_0063303,2024-03-02,ACC_00004,Information Technology,Operating Expense,46754.98,INR,Calderon PLC,Completed
FIN_0469149,2021-07-08,ACC_00310,Sales,Operating Expense,33850.87,USD,Odonnell-Fleming,Completed
FIN_0270286,2021-04-22,ACC_00408,Sales,Operating Expense,6463.48,SEK,Ayala Inc,Completed
FIN_0234472,2024-01-19,ACC_00250,Finance,Purchase,20933.46,USD,Shaw Ltd,Completed
FIN_0292333,2023-11-07,ACC_00004,Supply Chain,Revenue,2382.79,INR,Jackson PLC,Completed
FIN_0014578,2025-04-18,ACC_00316,Human Resources,Operating Expense,49603.15,SEK,Martin-Flores,Completed
FIN_0195923,2023-03-17,ACC_00356,Supply Chain,Revenue,45752.46,INR,Villa PLC,Completed
FIN_0197095,2025-08-03,ACC_00473,Human Resources,Purchase,6897.29,USD,Brewer PLC,Completed
FIN_0410257,2021-03-03,ACC_00144,Sales,Purchase,32878.58,INR,"Carlson, Hopkins and Murray",Completed
FIN_0181706,2021-09-10,ACC_00130,Supply Chain,Revenue,77591.68,USD,Richardson-Thompson,Completed
FIN_0488443,2021-10-09,ACC_00476,Sales,Revenue,34880.18,INR,Stevens and Sons,Completed
FIN_0402391,2023-05-08,ACC_00277,Engineering,Operating Expense,33767.37,SEK,"Hall, Oconnor and Carlson",Completed
FIN_0345538,2023-10-06,ACC_00272,Sales,Revenue,20549.49,INR,Erickson-Parker,Completed
FIN_0443701,2024-10-12,ACC_00337,Engineering,Revenue,1675.98,INR,Freeman-Gray,Completed
FIN_0036394,2022-05-31,ACC_00282,Human Resources,Operating Expense,12533.06,USD,Moore Inc,Completed
FIN_0343752,2026-03-24,ACC_00190,Finance,Revenue,95124.86,INR,Gomez-Gonzalez,Completed
FIN_0049193,2026-06-05,ACC_00190,Human Resources,Purchase,8513.87,INR,"Lopez, Ryan and Dalton",Completed
FIN_0301043,2024-07-19,ACC_00279,Operations,Operating Expense,13156.45,SEK,Thompson LLC,Completed
FIN_0402561,2025-06-30,ACC_00371,Information Technology,Revenue,72872.03,USD,Byrd Group,Completed
FIN_0082168,2021-04-13,ACC_00352,Operations,Revenue,54185.4,INR,"Moore, Meza and Clarke",Completed
FIN_0414903,2026-01-12,ACC_00366,Engineering,Operating Expense,9318.54,INR,Hubbard-Donovan,Completed
FIN_0142173,2025-04-11,ACC_00224,Human Resources,Purchase,40440.32,EUR,Ellis Group,Completed
FIN_0438983,2025-02-08,ACC_00291,Engineering,Payroll,41494.69,USD,Harvey-Henry,Completed
FIN_0033741,2025-06-02,ACC_00366,Marketing,Investment,28916.93,EUR,Nicholson Group,Pending
FIN_0347477,2025-02-09,ACC_00280,Supply Chain,Revenue,36120.35,SEK,"Molina, Lewis and Lucas",Completed
FIN_0300354,2024-03-17,ACC_00441,Human Resources,Payroll,11396.83,USD,"Henderson, Jackson and Blake",Completed
FIN_0151127,2021-05-30,ACC_00178,Engineering,Payroll,42257.16,SEK,White Ltd,Completed
FIN_0116222,2025-08-12,ACC_00108,Manufacturing,Purchase,43244.78,EUR,Reese-Payne,Completed
FIN_0303260,2022-09-22,ACC_00114,Marketing,Revenue,3707.54,INR,James-Adams,Completed
FIN_0068727,2024-10-20,ACC_00245,Finance,Operating Expense,29832.88,EUR,Freeman-Mitchell,Completed
FIN_0306169,2025-08-20,ACC_00029,Engineering,Revenue,93622.94,INR,Johnson Group,Completed
FIN_0453492,2021-05-02,ACC_00347,Operations,Operating Expense,11094.47,SEK,Benson LLC,Completed
FIN_0406503,2022-06-06,ACC_00155,Engineering,Operating Expense,14083.11,EUR,Thompson and Sons,Completed
FIN_0250380,2023-09-29,ACC_00359,Information Technology,Payroll,31716.32,INR,Mccarty-Brown,Completed
FIN_0311345,2025-03-16,ACC_00497,Operations,Revenue,74139.81,USD,"King, Burns and Davenport",Completed
FIN_0237024,2021-08-27,ACC_00337,Engineering,Payroll,22523.69,EUR,Pierce-Horne,Completed
FIN_0303656,2021-06-20,ACC_00185,Operations,Purchase,45455.4,INR,"Kelly, Allen and Lin",Completed
FIN_0173150,2024-01-23,ACC_00053,Sales,Payroll,44716.56,USD,"Franklin, Sanchez and Ortiz",Completed
FIN_0307134,2023-11-10,ACC_00437,Engineering,Payroll,22842.73,INR,"Williams, Pollard and Sellers",Pending
FIN_0093227,2023-02-04,ACC_00269,Finance,Payroll,3009.22,SEK,"Barnes, Moore and Mack",Completed
FIN_0404426,2024-03-11,ACC_00370,Sales,Revenue,10816.88,INR,Ross-Romero,Pending
FIN_0156971,2022-12-24,ACC_00498,Human Resources,Purchase,7197.87,USD,"Robertson, Edwards and Owen",Completed
FIN_0283274,2026-05-17,ACC_00437,Information Technology,Investment,34851.98,USD,"White, Jordan and Jacobs",Completed
FIN_0175926,2022-12-05,ACC_00207,Manufacturing,Investment,32462.68,USD,Kim-Calderon,Completed
FIN_0028793,2023-03-12,ACC_00267,Human Resources,Revenue,36128.47,USD,Yates-Larson,Completed
FIN_0483333,2023-12-02,ACC_00219,Supply Chain,Purchase,42521.37,INR,Sanchez-Young,Completed
FIN_0269689,2025-12-25,ACC_00283,Sales,Investment,36148.53,INR,"Cameron, Hoffman and Smith",Pending
FIN_0342388,2024-05-12,ACC_00186,Manufacturing,Purchase,45652.93,SEK,Davenport PLC,Completed
FIN_0343302,2024-07-12,ACC_00181,Manufacturing,Payroll,14720.67,EUR,Rosario-Simon,Completed
FIN_0212393,2024-08-03,ACC_00180,Human Resources,Revenue,96969.2,SEK,Nguyen Group,Completed
FIN_0176771,2021-05-22,ACC_00424,Human Resources,Purchase,36642.63,EUR,Doyle and Sons,Failed
FIN_0350486,2024-01-15,ACC_00049,Engineering,Revenue,18020.63,SEK,Bass Group,Completed
FIN_0483909,2023-07-18,ACC_00287,Manufacturing,Operating Expense,15644.67,INR,"Combs, Fields and Diaz",Completed
FIN_0411164,2024-08-08,ACC_00064,Human Resources,Purchase,14118.68,INR,Smith-Freeman,Completed
FIN_0097555,2022-11-27,ACC_00305,Finance,Revenue,73882.86,EUR,"Randolph, Richmond and Smith",Completed
FIN_0119225,2024-12-15,ACC_00022,Marketing,Revenue,79554.16,INR,"Thomas, Leach and Walsh",Completed
FIN_0170320,2024-07-26,ACC_00104,Sales,Purchase,4090.13,USD,UNKNOWN,Completed
FIN_0306862,2024-08-01,ACC_00486,Information Technology,Payroll,32227.92,EUR,Walker LLC,Failed
FIN_0042398,2023-02-14,ACC_00046,Supply Chain,Revenue,64657.82,INR,Patton LLC,Completed
FIN_0057857,2022-03-30,ACC_00445,Operations,Investment,39458.32,SEK,Tran-Lewis,Pending
FIN_0444300,2022-06-22,ACC_00181,Operations,Investment,24107.32,EUR,Buck-Bartlett,Completed
FIN_0297791,2025-06-19,ACC_00094,Operations,Operating Expense,10896.99,EUR,Morales-Hogan,Completed
FIN_0489108,2025-05-17,ACC_00155,Finance,Purchase,27206.3,INR,Coleman LLC,Completed
FIN_0290618,2024-08-26,ACC_00351,Sales,Revenue,69204.46,EUR,Frye Ltd,Completed
FIN_0090107,2021-10-04,ACC_00471,Operations,Revenue,11347.28,EUR,Bishop-Murillo,Failed
FIN_0256640,2025-12-31,ACC_00365,Manufacturing,Payroll,49853.66,SEK,Moore-Johnson,Completed
FIN_0413944,2025-03-20,ACC_00261,Manufacturing,Purchase,36337.85,USD,Hoffman-Good,Completed
FIN_0427371,2022-07-11,ACC_00268,Human Resources,Investment,38367.16,SEK,Greene-Brown,Completed
FIN_0480201,2022-12-01,ACC_00240,Manufacturing,Purchase,44556.5,SEK,Wong-Miller,Completed
FIN_0422067,2022-05-02,ACC_00208,Human Resources,Operating Expense,28237.08,SEK,"Kennedy, Jordan and Delgado",Completed
FIN_0286951,2025-05-04,ACC_00435,Human Resources,Revenue,77958.4,INR,"Rojas, Smith and Brown",Completed
FIN_0440673,2024-10-29,ACC_00359,Sales,Purchase,24306.1,USD,Williams-Koch,Completed
FIN_0368919,2024-10-20,ACC_00211,Sales,Operating Expense,166.12,EUR,Craig Ltd,Pending
FIN_0108361,2025-07-20,ACC_00390,Information Technology,Operating Expense,19606.33,EUR,Olson-Davis,Completed
FIN_0158821,2024-09-02,ACC_00143,Marketing,Purchase,32606.15,INR,Wilson LLC,Completed
FIN_0416316,2023-07-22,ACC_00107,Engineering,Revenue,63273.07,INR,Kelley Group,Completed
FIN_0025706,2026-05-06,ACC_00265,Operations,Payroll,18319.94,SEK,Snyder-Hale,Completed
FIN_0073205,2022-01-22,ACC_00223,Operations,Operating Expense,31467.82,INR,"Stewart, Young and Brown",Completed
FIN_0056557,2026-06-25,ACC_00028,Operations,Revenue,12799.93,SEK,Contreras-Horton,Completed
FIN_0486855,2021-04-23,ACC_00236,Sales,Investment,39127.09,USD,Hickman PLC,Completed
FIN_0462902,2025-10-29,ACC_00146,Manufacturing,Payroll,10905.66,INR,Gonzales PLC,Completed
FIN_0082525,2021-07-01,ACC_00316,Supply Chain,Operating Expense,33480.46,EUR,"Escobar, Wilson and Nelson",Completed
FIN_0404621,2025-01-19,ACC_00303,Information Technology,Payroll,39053.3,SEK,Schneider-Green,Completed
FIN_0255708,2024-05-10,ACC_00288,Sales,Payroll,31757.46,EUR,Howell-Gentry,Pending
FIN_0316004,2022-07-05,ACC_00106,Operations,Purchase,9789.09,SEK,UNKNOWN,Completed
FIN_0365587,2021-02-08,ACC_00329,Manufacturing,Revenue,24098.76,INR,Perez Ltd,Completed
FIN_0451858,2025-08-12,ACC_00218,Finance,Purchase,37923.8,SEK,Smith Inc,Completed
FIN_0353209,2021-05-09,ACC_00372,Sales,Payroll,41589.04,USD,Garcia Ltd,Pending
FIN_0445361,2025-11-20,ACC_00156,Operations,Payroll,17788.76,EUR,"Johnson, Hunt and Davis",Completed
FIN_0040474,2025-02-13,ACC_00314,Marketing,Purchase,10186.72,SEK,Cole-Clarke,Completed
FIN_0436129,2024-03-13,ACC_00100,Marketing,Purchase,15233.85,INR,Garrett Inc,Completed
FIN_0141482,2024-05-22,ACC_00127,Finance,Revenue,22447.46,INR,"Harris, Bryant and Holt",Completed
FIN_0127077,2022-10-13,ACC_00117,Engineering,Revenue,34924.74,SEK,Daniel-Jennings,Completed
FIN_0437540,2021-02-21,ACC_00068,Operations,Operating Expense,23569.69,EUR,"Little, Russell and Anderson",Completed
FIN_0405885,2021-04-22,ACC_00154,Finance,Revenue,20703.87,USD,"White, Mcdonald and Hansen",Completed
FIN_0347545,2025-05-05,ACC_00278,Manufacturing,Payroll,4583.37,INR,James Ltd,Completed
FIN_0363982,2025-09-28,ACC_00128,Human Resources,Payroll,22823.67,EUR,"Holmes, Pearson and Tanner",Completed
FIN_0032602,2022-12-24,ACC_00216,Supply Chain,Revenue,22410.13,USD,Rodriguez LLC,Completed
FIN_0292616,2024-07-08,ACC_00410,Information Technology,Operating Expense,23203.22,INR,"Rodriguez, Gomez and Gonzalez",Completed
FIN_0141240,2024-04-29,ACC_00495,Finance,Operating Expense,49283.62,EUR,Romero-Butler,Completed
FIN_0121294,2021-06-14,ACC_00293,Operations,Revenue,42737.92,SEK,Barber PLC,Completed
FIN_0150548,2021-04-02,ACC_00307,Engineering,Operating Expense,30418.21,SEK,Mcdaniel-Steele,Completed
FIN_0053682,2024-07-06,ACC_00140,Marketing,Payroll,12074.77,EUR,Rodriguez Group,Completed
FIN_0114096,2022-06-27,ACC_00214,Human Resources,Payroll,15288.56,INR,Henson-Strong,Completed
FIN_0047906,2023-02-26,ACC_00293,Operations,Revenue,5635.18,EUR,Roberts Ltd,Completed
FIN_0437065,2023-08-03,ACC_00161,Supply Chain,Purchase,19368.6,INR,"Gutierrez, Short and Bowen",Completed
FIN_0022272,2025-08-14,ACC_00022,Engineering,Purchase,15044.88,SEK,White-Lester,Pending
FIN_0205103,2025-07-20,ACC_00337,Supply Chain,Revenue,43961.3,USD,"Leonard, Barrett and Potts",Completed
FIN_0374535,2026-05-21,ACC_00372,Finance,Operating Expense,44544.86,SEK,"Snow, Chandler and Evans",Completed
FIN_0439188,2024-04-26,ACC_00158,Manufacturing,Operating Expense,4889.22,EUR,"Hale, Benson and Gomez",Completed
FIN_0404649,2023-08-22,ACC_00313,Human Resources,Payroll,13630.89,INR,"Hale, Cervantes and Gray",Completed
FIN_0327588,2021-02-06,ACC_00480,Sales,Payroll,27123.16,SEK,"Anderson, Washington and Morris",Completed
FIN_0342792,2024-01-18,ACC_00460,Finance,Revenue,37081.27,EUR,Santiago Group,Completed
FIN_0415095,2025-07-05,ACC_00131,Human Resources,Revenue,92201.97,EUR,Fernandez Inc,Completed
FIN_0436406,2021-01-20,ACC_00375,Manufacturing,Revenue,49950.36,EUR,"Gray, Patterson and Sosa",Pending
FIN_0169479,2022-05-31,ACC_00190,Finance,Purchase,44366.09,EUR,Alexander-Bennett,Completed
FIN_0142070,2025-11-02,ACC_00253,Finance,Purchase,17814.87,EUR,Williams Inc,Completed
FIN_0439833,2024-01-27,ACC_00249,Information Technology,Payroll,27735.29,EUR,Torres-Williams,Completed
FIN_0254829,2023-01-26,ACC_00133,Engineering,Revenue,89068.35,USD,Martin and Sons,Completed
FIN_0444237,2024-11-28,ACC_00217,Marketing,Purchase,42983.59,INR,Price PLC,Completed
FIN_0404473,2023-12-26,ACC_00018,Engineering,Revenue,89539.6,SEK,Mccoy Group,Completed
FIN_0429183,2024-05-29,ACC_00203,Information Technology,Revenue,34086.96,INR,UNKNOWN,Completed
FIN_0105453,2021-05-29,ACC_00202,Engineering,Investment,18441.17,USD,Richard-Reyes,Completed
FIN_0101919,2023-12-29,ACC_00161,Sales,Revenue,32323.68,USD,Randall LLC,Completed
FIN_0151503,2023-10-21,ACC_00309,Operations,Operating Expense,16201.13,EUR,Burgess-Garcia,Completed
FIN_0032811,2022-01-12,ACC_00369,Human Resources,Purchase,44190.98,USD,Martin-Cross,Completed
FIN_0302230,2021-06-21,ACC_00066,Engineering,Payroll,5268.9,SEK,Stevenson-Mills,Pending
FIN_0385397,2021-07-02,ACC_00419,Sales,Payroll,41858.56,INR,"Barron, Sanford and Gentry",Completed
FIN_0109298,2022-04-27,ACC_00315,Manufacturing,Revenue,47331.48,INR,Lee-Walker,Completed
FIN_0405823,2023-03-06,ACC_00484,Sales,Purchase,32142.8,SEK,Lopez LLC,Completed
FIN_0310186,2024-06-04,ACC_00048,Human Resources,Purchase,36675.58,INR,Cain Inc,Completed
FIN_0112618,2024-02-06,ACC_00441,Human Resources,Investment,37573.64,INR,Jones-Rosales,Completed
FIN_0419383,2025-02-21,ACC_00244,Human Resources,Investment,37547.71,INR,Gomez-Hogan,Completed
FIN_0264230,2024-09-13,ACC_00072,Sales,Purchase,47532.62,INR,Jones-Cox,Completed
FIN_0308678,2022-03-15,ACC_00105,Engineering,Purchase,28912.45,SEK,Thomas-Allen,Completed
FIN_0320285,2021-08-11,ACC_00316,Manufacturing,Purchase,32916.12,EUR,"Walker, Mitchell and Boyle",Completed
FIN_0012631,2025-02-03,ACC_00421,Marketing,Purchase,48966.37,INR,Smith-Cobb,Completed
FIN_0204749,2021-02-25,ACC_00005,Manufacturing,Revenue,99391.41,USD,"Watson, Maldonado and Collier",Completed
FIN_0347625,2024-09-24,ACC_00139,Supply Chain,Purchase,22021.71,SEK,Wilson-Cabrera,Completed
FIN_0107962,2021-05-16,ACC_00394,Human Resources,Revenue,99047.28,EUR,Arnold-Walters,Completed
FIN_0032933,2022-04-14,ACC_00320,Manufacturing,Payroll,25639.45,INR,Price-Jones,Completed
FIN_0158320,2021-01-14,ACC_00355,Finance,Purchase,28104.0,EUR,"Bradford, Hernandez and Berg",Completed
FIN_0014696,2022-01-31,ACC_00136,Marketing,Revenue,77091.92,EUR,"Martinez, Bennett and Brown",Completed
FIN_0104201,2022-10-21,ACC_00249,Marketing,Revenue,56584.25,EUR,"Davis, Reed and Conley",Pending
FIN_0153770,2025-03-21,ACC_00375,Operations,Investment,18262.55,USD,Matthews-Thompson,Completed
FIN_0271231,2024-02-07,ACC_00144,Engineering,Payroll,26603.62,SEK,Tran-Paul,Completed
FIN_0132306,2024-01-10,ACC_00164,Engineering,Revenue,57707.41,USD,"Alvarez, Reid and Butler",Completed
FIN_0463804,2022-05-24,ACC_00018,Finance,Revenue,16622.19,USD,"Cooper, Ferguson and Wolfe",Completed
FIN_0183319,2025-12-14,ACC_00270,Information Technology,Investment,2333.93,EUR,Thompson and Sons,Completed
FIN_0159151,2022-04-22,ACC_00258,Marketing,Purchase,39471.48,USD,"Moore, Moss and Jones",Completed
FIN_0341643,2023-02-08,ACC_00228,Sales,Revenue,14028.44,SEK,Roth Inc,Completed
FIN_0310049,2025-06-01,ACC_00350,Information Technology,Operating Expense,33939.94,SEK,Luna PLC,Completed
FIN_0305033,2024-04-24,ACC_00150,Sales,Payroll,18006.34,EUR,Wilson-Williams,Completed
FIN_0188006,2025-06-26,ACC_00327,Operations,Operating Expense,5065.99,SEK,"Avila, Grant and Gonzalez",Completed
FIN_0101022,2025-02-04,ACC_00333,Engineering,Operating Expense,24564.94,SEK,"Day, Novak and Reyes",Completed
FIN_0185529,2023-11-15,ACC_00243,Human Resources,Revenue,77453.11,SEK,"Gomez, Washington and Vargas",Completed
FIN_0018745,2025-07-03,ACC_00049,Supply Chain,Purchase,18161.46,INR,"Mcgrath, Mitchell and Garcia",Completed
FIN_0148576,2024-06-26,ACC_00086,Finance,Purchase,4034.08,USD,"Mcdonald, Mccoy and Navarro",Completed
FIN_0265996,2026-03-21,ACC_00272,Operations,Operating Expense,13564.6,EUR,Bell-Guerrero,Completed
FIN_0365185,2022-01-22,ACC_00230,Marketing,Operating Expense,30773.99,INR,Rodriguez-Adams,Completed
FIN_0256954,2024-04-22,ACC_00081,Engineering,Revenue,8203.38,EUR,"Fuller, Blair and Wiley",Completed
FIN_0142526,2021-12-01,ACC_00339,Sales,Operating Expense,875.47,SEK,Brooks-Miller,Completed
FIN_0142569,2024-08-31,ACC_00223,Marketing,Payroll,31090.49,USD,"Neal, Anderson and Martin",Completed
FIN_0338797,2022-03-11,ACC_00126,Sales,Payroll,43149.73,EUR,Waller-Davis,Completed
FIN_0403698,2023-05-24,ACC_00420,Marketing,Revenue,13850.54,INR,"Carpenter, Bautista and Miller",Completed
FIN_0275931,2021-02-12,ACC_00126,Sales,Purchase,14235.58,EUR,"Walker, Ramirez and Reeves",Completed
FIN_0184650,2022-09-06,ACC_00472,Supply Chain,Revenue,25507.28,INR,"Martinez, Thomas and Martin",Completed
FIN_0174112,2025-07-27,ACC_00295,Human Resources,Purchase,5226.26,EUR,Jones and Sons,Completed
FIN_0454170,2026-02-12,ACC_00451,Finance,Investment,46821.03,EUR,Patel-Parker,Completed
FIN_0064008,2021-04-29,ACC_00488,Human Resources,Revenue,46456.77,EUR,Rangel-Reynolds,Completed
FIN_0412986,2021-06-02,ACC_00121,Human Resources,Operating Expense,44068.81,INR,Ward Inc,Completed
FIN_0086394,2022-10-02,ACC_00172,Finance,Revenue,45388.47,INR,Glass PLC,Completed
FIN_0456785,2024-05-20,ACC_00003,Human Resources,Purchase,49662.24,USD,Petersen and Sons,Pending
FIN_0491749,2023-06-14,ACC_00350,Manufacturing,Investment,48220.3,INR,"Ferguson, Fowler and Briggs",Completed
FIN_0308992,2025-11-07,ACC_00133,Human Resources,Purchase,20027.78,USD,Carroll-Hubbard,Completed
FIN_0481277,2021-07-01,ACC_00206,Sales,Revenue,28358.04,INR,"West, Powell and Hall",Completed
FIN_0475743,2022-03-06,ACC_00272,Operations,Operating Expense,6357.15,SEK,"Nelson, Peck and Williams",Pending
FIN_0456891,2021-08-10,ACC_00158,Operations,Operating Expense,4998.21,USD,"Davis, Guerrero and Ramos",Completed
FIN_0166986,2022-10-10,ACC_00222,Sales,Revenue,79424.41,SEK,Myers Ltd,Completed
FIN_0069102,2025-01-02,ACC_00215,Finance,Purchase,44012.26,USD,Wong and Sons,Completed
FIN_0165744,2024-11-06,ACC_00459,Operations,Revenue,47237.22,INR,"Jackson, Wolfe and Chapman",Completed
FIN_0246962,2022-02-17,ACC_00326,Information Technology,Revenue,96507.82,SEK,Garcia Inc,Completed
FIN_0031308,2026-06-20,ACC_00243,Finance,Purchase,10141.18,EUR,Hancock-Sanchez,Completed
FIN_0372562,2026-01-05,ACC_00136,Information Technology,Purchase,27682.82,USD,Rivas LLC,Completed
FIN_0191640,2024-01-16,ACC_00104,Operations,Purchase,44572.09,EUR,UNKNOWN,Completed
FIN_0309195,2021-05-28,ACC_00237,Manufacturing,Operating Expense,4848.46,SEK,Jones PLC,Completed
FIN_0224857,2023-02-11,ACC_00186,Marketing,Purchase,39318.81,EUR,"Brown, Spears and Briggs",Completed
FIN_0100463,2023-08-24,ACC_00041,Finance,Operating Expense,48268.13,SEK,"Gonzalez, Smith and Miller",Completed
FIN_0093036,2022-03-30,ACC_00254,Finance,Operating Expense,48395.42,USD,"White, Walker and Lewis",Completed
FIN_0422977,2026-05-20,ACC_00106,Engineering,Revenue,28986.77,INR,"Cain, Smith and Velez",Completed
FIN_0303040,2021-02-14,ACC_00375,Marketing,Purchase,41490.79,SEK,Jackson-Crawford,Completed
FIN_0358455,2022-02-11,ACC_00402,Sales,Revenue,57075.02,SEK,"Hoover, Bennett and Cooper",Completed
FIN_0211808,2023-11-26,ACC_00229,Manufacturing,Payroll,18503.82,INR,UNKNOWN,Completed
FIN_0160582,2023-12-26,ACC_00089,Supply Chain,Operating Expense,6412.26,SEK,"Bailey, Bell and Gray",Completed
FIN_0315835,2021-03-24,ACC_00003,Operations,Revenue,89571.22,SEK,Valencia-Salas,Completed
FIN_0205380,2024-01-03,ACC_00095,Operations,Revenue,26762.77,SEK,Perkins-Harding,Completed
FIN_0213584,2021-06-01,ACC_00350,Information Technology,Operating Expense,41052.49,SEK,Andrews PLC,Completed
FIN_0476914,2024-10-19,ACC_00465,Engineering,Revenue,82068.5,INR,Russell Ltd,Completed
FIN_0396984,2026-02-01,ACC_00021,Finance,Purchase,28374.42,SEK,Flowers-Fox,Completed
FIN_0337570,2022-12-02,ACC_00161,Information Technology,Purchase,40078.14,SEK,"Chandler, Lowe and Hayes",Completed
FIN_0081590,2022-05-08,ACC_00075,Operations,Purchase,13901.15,INR,Martinez PLC,Completed
FIN_0387090,2022-05-28,ACC_00011,Supply Chain,Revenue,63599.32,EUR,"Hunter, Deleon and Fields",Completed
