transaction_id,customer_id,product_id,location_id,transaction_date,quantity,unit_price,discount_percentage,revenue,sales_channel
TXN_00027921,CUST_008779,PROD_02022,LOC_0063,2024-10-25,6,387.62,5.0,2209.43,Partner
TXN_00169433,CUST_013169,PROD_02765,LOC_0242,2024-07-20,18,2398.68,15.0,36699.8,Online
TXN_00364547,CUST_008059,PROD_02891,LOC_0133,2022-06-05,7,4323.01,0.0,30261.07,Partner
TXN_00020693,CUST_021232,PROD_01765,LOC_0173,2022-08-30,12,9424.46,0.0,113093.52,Online
TXN_00331076,,PROD_01418,LOC_0156,2023-02-20,6,789.03,10.0,4260.76,Retail
TXN_00106488,CUST_007251,PROD_03345,LOC_0052,2023-04-19,13,1161.71,10.0,13592.01,Direct Sales
TXN_00107338,,PROD_02346,LOC_0200,2025-02-27,10,7557.3,15.0,64237.05,Online
TXN_00146025,CUST_024748,PROD_03380,LOC_0082,2026-06-28,6,7496.17,10.0,40479.32,Direct Sales
TXN_00493719,CUST_011776,PROD_00382,LOC_0151,2021-03-14,7,6437.08,15.0,38300.63,Partner
TXN_00368014,CUST_023369,PROD_02275,LOC_0143,2021-12-07,5,448.76,0.0,2243.8,Retail
TXN_00053892,,PROD_01738,LOC_0118,2023-06-17,13,6999.39,0.0,90992.07,Direct Sales
TXN_00363760,CUST_006552,PROD_04598,LOC_0211,2024-01-14,15,8228.78,15.0,104916.94,Partner
TXN_00306196,CUST_037402,PROD_02058,LOC_0060,2021-02-24,16,8661.67,20.0,110869.38,Direct Sales
TXN_00359155,CUST_034528,PROD_01512,LOC_0050,2025-06-20,12,3385.71,0.0,40628.52,Direct Sales
TXN_00147845,CUST_007141,PROD_03602,LOC_0191,2024-05-13,19,5392.75,15.0,87092.91,Retail
TXN_00271236,CUST_033245,PROD_01281,LOC_0178,2022-01-07,6,9133.14,15.0,46579.01,Direct Sales
TXN_00281965,CUST_044024,PROD_03289,LOC_0095,2026-05-16,8,4308.61,15.0,29298.55,Online
TXN_00034921,CUST_013095,PROD_03583,LOC_0055,2024-07-21,1,8642.16,5.0,8210.05,Partner
TXN_00399987,CUST_020198,PROD_03729,LOC_0081,2022-09-12,13,3786.54,0.0,49225.02,Retail
TXN_00095638,CUST_023068,PROD_02412,LOC_0213,2022-02-07,17,7339.85,20.0,99821.96,Retail
TXN_00162070,,PROD_03147,LOC_0044,2021-08-20,6,3458.98,5.0,19716.19,Partner
TXN_00385132,CUST_020323,PROD_02300,LOC_0171,2021-04-24,18,3688.78,20.0,53118.43,Partner
TXN_00374414,CUST_027214,PROD_03007,LOC_0055,2026-01-16,16,1241.14,20.0,15886.59,Partner
TXN_00190819,CUST_034334,PROD_01211,LOC_0074,2021-06-10,18,3359.85,0.0,60477.3,Retail
TXN_00149570,CUST_026441,PROD_03421,LOC_0159,2024-08-28,13,1916.7,20.0,19933.68,Retail
TXN_00474990,CUST_006494,PROD_01991,LOC_0221,2025-04-14,2,2639.53,10.0,4751.15,Online
TXN_00497071,CUST_002518,PROD_03275,LOC_0160,2021-01-29,6,888.37,0.0,5330.22,Direct Sales
TXN_00397230,CUST_002113,PROD_02074,LOC_0156,2023-02-03,15,4205.69,0.0,63085.35,Retail
TXN_00253030,CUST_033535,PROD_01440,LOC_0117,2025-02-19,2,5839.24,5.0,11094.56,Retail
TXN_00073558,CUST_035292,PROD_01918,LOC_0001,2025-09-28,12,3129.17,10.0,33795.04,Partner
TXN_00495415,CUST_001941,PROD_02196,LOC_0169,2023-05-29,4,1247.71,15.0,4242.21,Direct Sales
TXN_00099122,CUST_033099,PROD_00626,LOC_0133,2022-08-02,8,6240.27,15.0,42433.84,Direct Sales
TXN_00152044,CUST_015755,PROD_00414,LOC_0070,2023-09-14,16,5935.94,15.0,80728.78,Partner
TXN_00362286,,PROD_04272,LOC_0092,2022-09-04,8,1483.49,15.0,10087.73,Direct Sales
TXN_00046763,,PROD_03741,LOC_0217,2022-10-01,11,9566.71,0.0,105233.81,Direct Sales
TXN_00254805,CUST_043205,PROD_00898,LOC_0105,2024-08-23,16,4651.77,15.0,63264.07,Direct Sales
TXN_00056139,CUST_002587,PROD_03382,LOC_0029,2023-11-16,10,9996.18,20.0,79969.44,Partner
TXN_00460460,CUST_044194,PROD_03175,LOC_0233,2021-01-31,2,5975.02,0.0,11950.04,Retail
TXN_00144157,CUST_041150,PROD_04684,LOC_0189,2024-12-12,13,3833.88,20.0,39872.35,Retail
TXN_00309201,CUST_025508,PROD_01311,LOC_0055,2025-06-18,11,3869.88,20.0,34054.94,Retail
TXN_00246907,CUST_025679,PROD_02342,LOC_0020,2021-03-26,5,2675.5,0.0,13377.5,Partner
TXN_00084677,CUST_012439,PROD_01539,LOC_0202,2022-08-17,14,7727.28,10.0,97363.73,Retail
TXN_00277208,CUST_015708,PROD_04568,LOC_0052,2024-03-10,8,8189.27,0.0,65514.16,Online
TXN_00179225,CUST_025907,PROD_03336,LOC_0084,2026-06-28,11,6642.77,0.0,73070.47,Partner
TXN_00258548,CUST_029078,PROD_01437,LOC_0077,2023-08-25,14,6533.85,20.0,73179.12,Retail
TXN_00447552,CUST_025114,PROD_02796,LOC_0172,2022-01-22,1,4122.76,0.0,4122.76,Online
TXN_00156561,CUST_004132,PROD_03129,LOC_0227,2021-08-29,3,1450.56,20.0,3481.34,Partner
TXN_00470072,CUST_042814,PROD_00780,LOC_0069,2024-03-04,2,6030.87,15.0,10252.48,Online
TXN_00361415,CUST_033075,PROD_04716,LOC_0244,2023-09-16,18,4131.86,10.0,66936.13,Direct Sales
TXN_00342271,CUST_000295,PROD_01243,LOC_0132,2023-09-29,4,7102.61,0.0,28410.44,Partner
TXN_00067094,CUST_037876,PROD_02080,LOC_0098,2025-04-16,18,1699.38,15.0,26000.51,Direct Sales
TXN_00050998,CUST_004303,PROD_02601,LOC_0165,2022-11-01,1,6162.44,20.0,4929.95,Partner
TXN_00492764,CUST_003068,PROD_00656,LOC_0118,2021-04-26,18,4755.58,0.0,85600.44,Online
TXN_00328108,CUST_017589,PROD_04529,LOC_0165,2024-08-01,10,2382.91,5.0,22637.64,Partner
TXN_00117070,CUST_045265,PROD_03367,LOC_0068,2025-12-09,15,4215.12,15.0,53742.78,Online
TXN_00200519,CUST_009457,PROD_01689,LOC_0045,2025-10-24,14,1290.86,10.0,16264.84,Retail
TXN_00233629,CUST_033655,PROD_01618,LOC_0186,2023-11-07,9,8891.04,0.0,80019.36,Direct Sales
TXN_00121614,CUST_039931,PROD_04355,LOC_0084,2023-03-23,9,6264.86,10.0,50745.37,Direct Sales
TXN_00385173,CUST_043018,PROD_03228,LOC_0061,2026-04-22,10,9652.85,15.0,82049.22,Direct Sales
TXN_00415647,CUST_049569,PROD_00647,LOC_0067,2025-10-09,1,9672.12,10.0,8704.91,Online
TXN_00358584,CUST_038930,PROD_04134,LOC_0040,2022-12-07,5,3469.93,0.0,17349.65,Online
TXN_00414682,CUST_042304,PROD_02781,LOC_0187,2023-06-27,19,4636.85,15.0,74885.13,Partner
TXN_00488781,CUST_035780,PROD_01778,LOC_0085,2025-11-21,8,5274.03,0.0,42192.24,Partner
TXN_00253851,CUST_025095,PROD_00527,LOC_0126,2022-06-22,18,462.76,10.0,7496.71,Partner
TXN_00070820,CUST_007656,PROD_01297,LOC_0097,2025-12-17,6,1436.2,20.0,6893.76,Online
TXN_00275124,CUST_036227,PROD_03704,LOC_0159,2021-01-26,19,7624.28,20.0,115889.06,Partner
TXN_00373010,CUST_030597,PROD_04333,LOC_0243,2024-08-02,4,4704.09,15.0,15993.91,Partner
TXN_00180192,CUST_038699,PROD_01560,LOC_0241,2024-08-10,11,9089.38,0.0,99983.18,Partner
TXN_00049828,CUST_031607,PROD_00124,LOC_0185,2024-04-14,8,9300.61,20.0,59523.9,Online
TXN_00354704,CUST_010829,PROD_03185,LOC_0139,2025-01-16,9,5794.98,5.0,49547.08,Partner
TXN_00259949,,PROD_04499,LOC_0219,2025-01-25,14,4527.51,10.0,57046.63,Partner
TXN_00410648,CUST_024719,PROD_04660,LOC_0009,2022-10-08,8,2605.09,20.0,16672.58,Partner
TXN_00333302,CUST_022462,PROD_01829,LOC_0091,2023-09-18,17,4554.47,10.0,69683.39,Partner
TXN_00309305,CUST_003268,PROD_04664,LOC_0168,2021-11-08,17,8147.36,10.0,124654.61,Online
TXN_00246208,CUST_003227,PROD_03559,LOC_0010,2022-02-05,10,9644.55,0.0,96445.5,Direct Sales
TXN_00284965,CUST_046410,PROD_03659,LOC_0065,2022-04-04,15,4660.89,5.0,66417.68,Direct Sales
TXN_00288820,CUST_040757,PROD_03677,LOC_0024,2022-03-14,16,2724.23,0.0,43587.68,Online
TXN_00355210,CUST_003310,PROD_04918,LOC_0202,2021-10-24,10,1786.3,15.0,15183.55,Direct Sales
TXN_00060801,CUST_011065,PROD_04680,LOC_0197,2026-01-22,16,4817.38,0.0,77078.08,Partner
TXN_00361721,CUST_034564,PROD_01220,LOC_0181,2021-03-27,12,5010.63,10.0,54114.8,Online
TXN_00191581,CUST_007849,PROD_04019,LOC_0145,2026-06-05,12,6813.23,5.0,77670.82,Retail
TXN_00047752,CUST_044626,PROD_01576,LOC_0051,2021-08-16,3,8775.04,20.0,21060.1,Retail
TXN_00442769,CUST_020045,PROD_02862,LOC_0065,2021-02-03,15,3786.15,0.0,56792.25,Partner
TXN_00294351,CUST_002826,PROD_02061,LOC_0094,2026-04-16,7,7587.4,0.0,53111.8,Direct Sales
TXN_00490433,CUST_038235,PROD_00435,LOC_0198,2026-03-28,6,6658.33,0.0,39949.98,Retail
TXN_00419785,CUST_001081,PROD_00834,LOC_0202,2022-05-27,16,1261.33,10.0,18163.15,Direct Sales
TXN_00009870,CUST_015072,PROD_00277,LOC_0023,2024-08-08,18,9679.69,10.0,156810.98,Direct Sales
TXN_00341365,CUST_031960,PROD_01205,LOC_0227,2023-11-24,6,7930.89,15.0,40447.54,Direct Sales
TXN_00276486,CUST_045752,PROD_02347,LOC_0035,2021-12-17,14,3157.73,5.0,41997.81,Retail
TXN_00407080,CUST_030667,PROD_04154,LOC_0030,2021-10-29,14,5441.03,0.0,76174.42,Online
TXN_00361787,CUST_026023,PROD_03378,LOC_0098,2025-04-16,3,7180.84,20.0,17234.02,Retail
TXN_00037131,CUST_030007,PROD_00154,LOC_0221,2022-02-28,11,3553.27,0.0,39085.97,Online
TXN_00115508,CUST_035459,PROD_04469,LOC_0219,2022-07-05,12,2455.55,5.0,27993.27,Direct Sales
TXN_00000653,CUST_001630,PROD_02782,LOC_0204,2026-03-03,8,6037.74,5.0,45886.82,Direct Sales
TXN_00068273,CUST_032698,PROD_02592,LOC_0219,2025-10-17,1,4637.29,0.0,4637.29,Online
TXN_00240599,CUST_018325,PROD_04849,LOC_0068,2021-01-06,11,6142.92,15.0,57436.3,Partner
TXN_00088380,CUST_018441,PROD_04379,LOC_0148,2022-04-26,7,1341.77,20.0,7513.91,Partner
TXN_00474355,CUST_029329,PROD_00969,LOC_0093,2023-02-08,14,6885.0,5.0,91570.5,Online
TXN_00206513,CUST_042848,PROD_02156,LOC_0225,2024-02-05,17,9882.55,10.0,151203.01,Direct Sales
TXN_00036814,CUST_028207,PROD_03798,LOC_0169,2024-08-06,16,4109.38,20.0,52600.06,Online
TXN_00265533,CUST_020433,PROD_02554,LOC_0082,2025-01-09,11,9553.1,10.0,94575.69,Online
TXN_00496497,CUST_049109,PROD_01528,LOC_0092,2021-02-21,17,102.23,0.0,1737.91,Online
TXN_00054025,CUST_014051,PROD_03342,LOC_0093,2025-07-08,3,889.63,20.0,2135.11,Direct Sales
TXN_00063715,CUST_029857,PROD_02040,LOC_0086,2026-01-27,7,530.48,10.0,3342.02,Online
TXN_00198257,CUST_048883,PROD_02782,LOC_0114,2024-10-15,1,4558.82,15.0,3875.0,Partner
TXN_00456746,CUST_018956,PROD_00806,LOC_0015,2025-02-11,4,3867.66,20.0,12376.51,Direct Sales
TXN_00067808,CUST_013397,PROD_00025,LOC_0217,2024-04-24,15,1338.65,15.0,17067.79,Online
TXN_00178114,CUST_031355,PROD_02008,LOC_0172,2021-03-06,11,7197.95,15.0,67300.83,Direct Sales
TXN_00216987,CUST_049880,PROD_02688,LOC_0147,2023-10-27,11,3039.72,0.0,33436.92,Partner
TXN_00168173,CUST_033999,PROD_01810,LOC_0231,2024-12-15,18,7928.91,5.0,135584.36,Retail
TXN_00040017,CUST_009485,PROD_00175,LOC_0168,2024-06-30,12,1852.62,10.0,20008.3,Online
TXN_00414730,CUST_008947,PROD_04583,LOC_0198,2025-07-20,3,3516.1,20.0,8438.64,Retail
TXN_00311765,CUST_031614,PROD_02713,LOC_0133,2022-01-08,3,5187.21,0.0,15561.63,Retail
TXN_00197045,CUST_004636,PROD_03480,LOC_0234,2024-07-15,19,6078.1,5.0,109709.7,Direct Sales
TXN_00397632,CUST_046809,PROD_01822,LOC_0129,2023-12-14,4,3019.77,20.0,9663.26,Retail
TXN_00427584,CUST_046871,PROD_00861,LOC_0123,2023-02-13,-1,5896.34,15.0,35083.22,Partner
TXN_00394302,CUST_011290,PROD_04766,LOC_0143,2025-09-04,8,4214.6,5.0,32030.96,Partner
TXN_00362459,CUST_022105,PROD_00940,LOC_0044,2024-10-08,9,403.33,5.0,3448.47,Partner
TXN_00073958,CUST_034525,PROD_00344,LOC_0161,2022-01-30,17,1368.4,20.0,18610.24,Online
TXN_00470676,CUST_049784,PROD_00272,LOC_0043,2022-07-02,18,2390.76,20.0,34426.94,Direct Sales
TXN_00026758,CUST_004684,PROD_00304,LOC_0063,2023-06-13,16,1618.81,20.0,20720.77,Online
TXN_00499250,CUST_028177,PROD_01718,LOC_0176,2023-08-03,13,6566.45,5.0,81095.66,Retail
TXN_00240310,CUST_006056,PROD_03452,LOC_0234,2025-10-11,19,583.11,10.0,9971.18,Partner
TXN_00342226,CUST_046687,PROD_01248,LOC_0071,2023-05-30,19,6194.94,5.0,111818.67,Direct Sales
TXN_00495258,CUST_045804,PROD_04667,LOC_0150,2023-08-24,7,690.76,0.0,4835.32,Retail
TXN_00128343,,PROD_00897,LOC_0058,2021-04-08,13,2477.5,15.0,27376.38,Direct Sales
TXN_00009665,CUST_038294,PROD_04716,LOC_0102,2022-12-22,1,7671.79,10.0,6904.61,Retail
TXN_00369266,CUST_008029,PROD_00113,LOC_0156,2022-11-26,7,4781.24,0.0,33468.68,Direct Sales
TXN_00192644,CUST_000929,PROD_04144,LOC_0116,2024-06-15,12,7726.35,10.0,83444.58,Partner
TXN_00186647,CUST_004987,PROD_02816,LOC_0183,2023-10-27,3,8753.25,20.0,21007.8,Online
TXN_00169597,CUST_034112,PROD_02171,LOC_0117,2021-02-10,5,3767.98,0.0,18839.9,Direct Sales
TXN_00163535,CUST_033521,PROD_04696,LOC_0080,2026-06-05,11,1434.78,10.0,14204.32,Online
TXN_00082047,CUST_029038,PROD_01366,LOC_0089,2022-10-29,19,9807.73,0.0,186346.87,Direct Sales
TXN_00312457,,PROD_00708,LOC_0179,2025-12-23,16,2195.49,10.0,31615.06,Direct Sales
TXN_00010432,CUST_007907,PROD_02060,LOC_0055,2021-01-16,14,8933.15,10.0,112557.69,Direct Sales
TXN_00360981,CUST_024674,PROD_01279,LOC_0229,2021-03-12,19,2808.18,10.0,48019.88,Online
TXN_00362345,CUST_000720,PROD_03486,LOC_0153,2026-01-18,5,4895.28,15.0,20804.94,Direct Sales
TXN_00495333,CUST_006600,PROD_01418,LOC_0206,2024-07-30,7,7362.29,15.0,43805.63,Direct Sales
TXN_00269404,CUST_014334,PROD_02070,LOC_0084,2024-06-23,7,6590.06,0.0,46130.42,Online
TXN_00013117,CUST_033843,PROD_04246,LOC_0232,2023-07-24,16,8036.21,15.0,109292.46,Online
TXN_00456765,CUST_017646,PROD_03364,LOC_0150,2022-01-06,4,8284.9,0.0,33139.6,Direct Sales
TXN_00082048,CUST_047970,PROD_04472,LOC_0035,2025-04-11,15,5469.37,5.0,77938.52,Online
TXN_00007328,CUST_001275,PROD_04263,LOC_0031,2025-05-12,8,2489.11,15.0,16925.95,Retail
TXN_00099425,CUST_017937,PROD_01546,LOC_0208,2026-02-03,5,5888.66,0.0,29443.3,Direct Sales
TXN_00397304,CUST_019204,PROD_03725,LOC_0115,2024-05-03,12,8194.2,15.0,83580.84,Partner
TXN_00144074,CUST_029582,PROD_04958,LOC_0204,2022-07-25,4,1658.28,10.0,5969.81,Direct Sales
TXN_00446633,CUST_033324,PROD_01810,LOC_0234,2022-11-13,8,6656.01,10.0,47923.27,Retail
TXN_00054003,CUST_045811,PROD_02014,LOC_0078,2024-12-13,16,8178.74,10.0,117773.86,Direct Sales
TXN_00097200,CUST_003659,PROD_02844,LOC_0074,2022-06-29,15,7079.03,10.0,95566.9,Partner
TXN_00040338,CUST_018421,PROD_01354,LOC_0097,2025-02-18,10,5398.55,20.0,43188.4,Partner
TXN_00401501,CUST_040341,PROD_03621,LOC_0015,2021-05-09,7,1441.07,5.0,9583.12,Direct Sales
TXN_00426668,CUST_026003,PROD_04990,LOC_0137,2022-01-02,17,8961.1,10.0,137104.83,Partner
TXN_00446060,CUST_010875,PROD_01339,LOC_0033,2021-07-25,14,2560.04,20.0,28672.45,Retail
TXN_00202207,CUST_020746,PROD_02980,LOC_0175,2023-05-07,12,3881.42,15.0,39590.48,Direct Sales
TXN_00461610,CUST_028018,PROD_01525,LOC_0021,2022-12-24,5,495.03,0.0,2475.15,Partner
TXN_00468605,CUST_014243,PROD_01424,LOC_0146,2022-10-31,8,9780.79,5.0,74334.0,Partner
TXN_00374531,CUST_006767,PROD_01063,LOC_0054,2025-02-18,18,5160.14,20.0,74306.02,Online
TXN_00445752,CUST_005432,PROD_00610,LOC_0133,2022-10-08,8,7953.36,20.0,50901.5,Online
TXN_00385629,CUST_047428,PROD_04684,LOC_0248,2021-08-15,14,6344.33,5.0,84379.59,Online
TXN_00046669,,PROD_02534,LOC_0110,2026-02-03,3,7883.21,5.0,22467.15,Direct Sales
TXN_00388135,CUST_024005,PROD_03382,LOC_0109,2024-07-06,4,6231.17,0.0,24924.68,Online
TXN_00270035,CUST_024007,PROD_01245,LOC_0016,2023-01-17,6,1764.04,15.0,8996.6,Retail
TXN_00266124,CUST_047964,PROD_01249,LOC_0127,2021-08-21,7,4368.0,5.0,29047.2,Direct Sales
TXN_00124558,CUST_037070,PROD_03926,LOC_0013,2022-05-12,10,9636.8,10.0,86731.2,Partner
TXN_00382772,CUST_040266,PROD_02457,LOC_0197,2026-04-18,16,7934.35,5.0,120602.12,Direct Sales
TXN_00159615,CUST_031286,PROD_01366,LOC_0064,2022-09-08,7,1396.08,0.0,9772.56,Partner
TXN_00292081,CUST_034416,PROD_01420,LOC_0171,2022-01-24,14,6420.45,10.0,80897.67,Direct Sales
TXN_00156523,CUST_039925,PROD_01810,LOC_0167,2022-10-29,4,1183.39,10.0,4260.2,Retail
TXN_00475014,CUST_011505,PROD_04392,LOC_0213,2021-04-20,13,3737.48,10.0,43728.52,Retail
TXN_00376351,CUST_003395,PROD_00009,LOC_0052,2022-05-12,12,8269.27,15.0,84346.55,Retail
TXN_00388958,CUST_031144,PROD_00176,LOC_0048,2025-02-21,16,7934.74,10.0,114260.26,Partner
TXN_00064010,CUST_024790,PROD_02063,LOC_0136,2022-12-14,6,8593.8,0.0,51562.8,Partner
TXN_00327560,CUST_002393,PROD_04165,LOC_0021,2025-06-28,15,5896.44,15.0,75179.61,Online
TXN_00196294,CUST_045181,PROD_01390,LOC_0199,2024-12-10,7,5304.6,10.0,33418.98,Online
TXN_00190090,CUST_018664,PROD_02801,LOC_0017,2023-05-21,19,3047.68,5.0,55010.62,Online
TXN_00298171,CUST_048870,PROD_03874,LOC_0084,2023-10-23,5,5848.57,0.0,29242.85,Online
TXN_00096753,CUST_009881,PROD_03864,LOC_0114,2025-03-05,6,7909.08,5.0,45081.76,Online
TXN_00305323,CUST_033161,PROD_03754,LOC_0188,2022-10-29,5,8052.42,5.0,38248.99,Online
TXN_00075577,CUST_049499,PROD_01569,LOC_0140,2025-10-31,12,9521.62,10.0,102833.5,Direct Sales
TXN_00171126,CUST_002424,PROD_00535,LOC_0047,2023-07-25,18,1469.81,0.0,26456.58,Retail
TXN_00124195,CUST_014755,PROD_04100,LOC_0194,2022-11-25,11,9397.52,5.0,98204.08,Online
TXN_00326048,,PROD_03634,LOC_0041,2024-05-22,10,9736.99,15.0,82764.41,Online
TXN_00001652,CUST_024763,PROD_01798,LOC_0157,2022-09-20,10,6684.69,10.0,60162.21,Online
TXN_00353051,CUST_038444,PROD_01610,LOC_0190,2022-10-10,6,6849.16,10.0,36985.46,Online
TXN_00038284,CUST_010556,PROD_01231,LOC_0033,2023-11-08,12,2486.93,10.0,26858.84,Retail
TXN_00370345,CUST_049914,PROD_01606,LOC_0068,2024-07-07,8,2161.0,10.0,15559.2,Retail
TXN_00104853,CUST_001602,PROD_04329,LOC_0066,2024-08-24,5,8413.19,0.0,42065.95,Online
TXN_00478386,CUST_005891,PROD_01307,LOC_0169,2024-02-23,9,6082.31,15.0,46529.67,Direct Sales
TXN_00431371,CUST_018205,PROD_01523,LOC_0205,2024-10-06,17,2204.46,10.0,33728.24,Direct Sales
TXN_00347322,CUST_036702,PROD_01913,LOC_0200,2025-04-04,16,9757.0,0.0,156112.0,Partner
TXN_00209373,CUST_028264,PROD_04732,LOC_0086,2022-12-27,17,5951.32,0.0,101172.44,Online
TXN_00234082,CUST_001508,PROD_02682,LOC_0012,2021-07-30,11,7786.71,10.0,77088.43,Online
TXN_00245648,CUST_002977,PROD_01218,LOC_0204,2023-03-16,16,5696.77,0.0,91148.32,Direct Sales
TXN_00041981,CUST_042288,PROD_00695,LOC_0241,2023-09-15,3,2035.3,0.0,6105.9,Direct Sales
TXN_00195274,CUST_030062,PROD_02720,LOC_0121,2023-01-09,4,4575.23,20.0,14640.74,Partner
TXN_00119259,CUST_018331,PROD_02139,LOC_0211,2022-01-08,9,1318.93,10.0,10683.33,Online
TXN_00439065,CUST_038773,PROD_03667,LOC_0203,2021-10-23,14,296.82,10.0,3739.93,Online
TXN_00377095,CUST_001685,PROD_04646,LOC_0002,2021-09-21,2,9393.38,0.0,18786.76,Retail
TXN_00427860,CUST_035891,PROD_00676,LOC_0243,2025-09-10,3,3448.1,10.0,9309.87,Direct Sales
TXN_00087023,CUST_004758,PROD_01649,LOC_0245,2024-09-08,16,5059.08,5.0,76898.02,Online
TXN_00122646,CUST_047483,PROD_01016,LOC_0140,2024-08-28,5,6167.03,15.0,26209.88,Direct Sales
TXN_00023796,CUST_006744,PROD_01788,LOC_0083,2024-02-09,13,5630.87,15.0,62221.11,Online
TXN_00465882,CUST_039337,PROD_02448,LOC_0200,2024-05-28,2,5262.32,10.0,9472.18,Direct Sales
TXN_00136897,CUST_045447,PROD_04086,LOC_0069,2022-02-05,4,6230.09,5.0,23674.34,Direct Sales
TXN_00428397,CUST_040681,PROD_04148,LOC_0220,2022-05-01,10,6968.87,20.0,55750.96,Partner
TXN_00343303,CUST_013579,PROD_02158,LOC_0106,2025-08-06,12,2256.97,5.0,25729.46,Retail
TXN_00282444,CUST_007787,PROD_01473,LOC_0174,2024-09-20,5,221.87,0.0,1109.35,Retail
TXN_00094817,CUST_015097,PROD_00215,LOC_0216,2022-02-12,7,1371.1,20.0,7678.16,Partner
TXN_00399441,CUST_021382,PROD_03392,LOC_0047,2022-06-13,2,8251.97,10.0,14853.55,Retail
TXN_00136997,CUST_030394,PROD_04087,LOC_0171,2021-12-23,19,3178.5,0.0,60391.5,Direct Sales
TXN_00187426,CUST_021398,PROD_02640,LOC_0196,2024-08-31,19,2981.11,20.0,45312.87,Direct Sales
TXN_00015817,CUST_037927,PROD_02734,LOC_0196,2023-01-06,5,6823.74,5.0,32412.76,Online
TXN_00029971,CUST_037882,PROD_00852,LOC_0140,2021-06-06,15,749.03,5.0,10673.68,Retail
TXN_00057969,CUST_032761,PROD_03833,LOC_0202,2021-03-28,14,1628.36,10.0,20517.34,Direct Sales
TXN_00256400,CUST_010860,PROD_02160,LOC_0029,2025-10-20,16,8043.78,5.0,122265.46,Online
TXN_00197661,CUST_013127,PROD_04129,LOC_0141,2026-03-27,16,6014.61,10.0,86610.38,Online
TXN_00466054,CUST_029499,PROD_00418,LOC_0217,2023-08-10,13,582.5,10.0,6815.25,Retail
TXN_00444012,CUST_011691,PROD_04119,LOC_0229,2024-10-29,1,7873.81,10.0,7086.43,Retail
TXN_00205467,CUST_044979,PROD_00040,LOC_0086,2022-11-25,2,3140.75,10.0,5653.35,Online
TXN_00303690,CUST_029131,PROD_03426,LOC_0035,2025-12-24,9,5628.07,5.0,48120.0,Online
TXN_00176455,CUST_014971,PROD_01309,LOC_0157,2023-06-16,3,2945.29,10.0,7952.28,Online
TXN_00420625,CUST_012569,PROD_04888,LOC_0056,2024-05-27,17,1911.28,10.0,29242.58,Direct Sales
TXN_00117533,CUST_048738,PROD_02378,LOC_0022,2026-06-17,18,9361.72,20.0,134808.77,Online
TXN_00308879,CUST_022650,PROD_03805,LOC_0183,2022-08-16,6,5185.98,0.0,31115.88,Online
TXN_00003541,CUST_013158,PROD_01131,LOC_0241,2026-04-19,6,616.36,15.0,3143.44,Partner
TXN_00479863,CUST_010203,PROD_01423,LOC_0076,2025-05-10,2,6506.05,15.0,11060.28,Direct Sales
TXN_00358247,CUST_020444,PROD_03091,LOC_0079,2023-07-05,17,8347.21,5.0,134807.44,Online
TXN_00448235,CUST_048864,PROD_02333,LOC_0021,2023-12-30,15,5560.2,15.0,70892.55,Partner
TXN_00440855,CUST_027033,PROD_00131,LOC_0153,2021-11-23,9,4563.81,20.0,32859.43,Partner
TXN_00295726,CUST_042373,PROD_01628,LOC_0193,2024-01-20,1,9838.31,20.0,7870.65,Retail
TXN_00422989,CUST_006188,PROD_00294,LOC_0011,2021-06-06,18,3160.95,5.0,54052.24,Partner
TXN_00016261,CUST_002766,PROD_03108,LOC_0138,2024-01-11,14,9419.67,15.0,112094.07,Partner
TXN_00039357,CUST_007744,PROD_03122,LOC_0096,2021-05-31,19,5783.02,10.0,98889.64,Partner
TXN_00143331,CUST_014845,PROD_02816,LOC_0048,2026-02-24,13,4489.28,5.0,55442.61,Partner
TXN_00452000,CUST_010782,PROD_00433,LOC_0218,2025-05-23,16,8962.81,10.0,129064.46,Direct Sales
TXN_00115477,CUST_006476,PROD_03368,LOC_0182,2023-09-21,16,440.67,5.0,6698.18,Online
TXN_00074462,CUST_039722,PROD_04772,LOC_0043,2024-07-22,18,5478.66,5.0,93685.09,Online
TXN_00046541,CUST_043842,PROD_03556,LOC_0173,2023-02-20,7,7706.11,15.0,45851.35,Direct Sales
TXN_00286977,CUST_046386,PROD_01383,LOC_0059,2025-09-09,15,834.64,15.0,10641.66,Direct Sales
TXN_00281183,CUST_023629,PROD_04955,LOC_0042,2026-01-25,14,1189.3,20.0,13320.16,Online
TXN_00469974,CUST_027365,PROD_03194,LOC_0016,2022-06-03,4,6268.08,20.0,20057.86,Direct Sales
TXN_00430377,CUST_005049,PROD_00918,LOC_0003,2022-06-06,5,8135.54,20.0,32542.16,Retail
TXN_00005813,CUST_032865,PROD_02427,LOC_0158,2022-07-08,5,3654.46,10.0,16445.07,Direct Sales
TXN_00467057,CUST_004290,PROD_04384,LOC_0190,2022-08-31,13,5270.86,20.0,54816.94,Partner
TXN_00365607,CUST_017077,PROD_03804,LOC_0200,2026-06-24,17,548.31,15.0,7923.08,Online
TXN_00381644,CUST_002126,PROD_00253,LOC_0239,2021-07-26,3,6244.75,20.0,14987.4,Partner
TXN_00403301,CUST_034846,PROD_00479,LOC_0205,2022-09-27,4,6667.58,10.0,24003.29,Direct Sales
TXN_00033862,CUST_036582,PROD_01022,LOC_0108,2023-09-26,15,6843.42,5.0,97518.74,Online
